""	"probe.id"	"gene.id"	"p.value"	"q.value"	"log.fc"	"test.stat"
"1776968_at"	"1776968_at"	"YOR065W"	3.26471517030442e-06	3.07824049879954e-05	0.733025275207033	11.6055950771665
"1776969_at"	"1776969_at"	"YOR034C-A"	0.00115922060585934	0.00391954293961353	0.36107651188837	4.97135574731707
"1776975_at"	"1776975_at"	"YPL236C"	1.70624698997715e-05	0.000110200160203725	0.842720441617154	9.26909327602151
"1776978_at"	"1776978_at"	"YLR290C"	1.55345907255349e-06	1.78134320512745e-05	0.846052630984657	12.816198784624
"1776983_at"	"1776983_at"	"YNL172W"	0.259171730605568	0.372367692881626	0.107533686283044	1.2164500948687
"1776987_at"	"1776987_at"	"YBR080C"	0.0959001460403769	0.169250128541544	-0.150959755508076	-1.89193453322977
"1776988_at"	"1776988_at"	"YER008C"	0.00225678114618335	0.00696669614844397	-0.354671435851126	-4.44759194557681
"1776989_at"	"1776989_at"	"YGR122W"	0.00301251868698638	0.00894830231350561	0.264762438482187	4.22984466474365
"1776992_at"	"1776992_at"	"YGL032C"	0.00678252002003621	0.0182022050046551	0.346051746358957	3.64410062916997
"1776993_at"	"1776993_at"	"YER001W"	3.30664554697808e-07	6.17389697661307e-06	-1.80149782541184	-15.7211800097532
"1776994_at"	"1776994_at"	"YEL002C"	0.000122852268984738	0.000568386788935317	-0.474515680305693	-7.01144672615448
"1776996_at"	"1776996_at"	"YNL255C"	0.000374350990016169	0.00148814391374925	-0.402446816286099	-5.93967696601326
"1776998_at"	"1776998_at"	"YDL171C"	0.000626860860025875	0.00231273986440336	0.52050326446053	5.48454427229322
"1776999_at"	"1776999_at"	"YPL052W"	0.469762641947677	0.585288581826954	0.0495036453780728	0.759523607732015
"1777004_at"	"1777004_at"	"YLR455W"	0.000381648532203588	0.00151439911398722	-0.439897604607413	-5.92219707700799
"1777007_at"	"1777007_at"	"YKL101W"	6.60068030805526e-06	5.21186664786329e-05	-0.793061586719023	-10.5542693918153
"1777009_at"	"1777009_at"	"YBR274W"	0.114108208024683	0.19432359315782	-0.150713748202467	-1.77777173652966
"1777010_at"	"1777010_at"	"YLL041C"	9.30253293428992e-09	6.19866340889757e-07	2.26889855810228	25.0029527352977
"1777012_at"	"1777012_at"	"YJL081C"	0.642721317975346	0.735384625990428	-0.0372501388461029	-0.482374873005547
"1777013_at"	"1777013_at"	"YGR147C"	0.030735503730635	0.0661306526419332	-0.217050617500787	-2.62945649279194
"1777016_at"	"1777016_at"	"YBL081W"	1.34949021506917e-07	3.31134582161201e-06	-1.50995336806431	-17.676586615666
"1777017_at"	"1777017_at"	"YGR237C"	0.00113053629989712	0.00383323012264218	0.3478522154087	4.99168485396736
"1777018_at"	"1777018_at"	"YJR133W"	0.175699191057566	0.273471123754035	-0.134683159460899	-1.48852933416005
"1777019_at"	"1777019_at"	"YOR204W"	0.00058291636066837	0.00217261595818006	-0.686838358790577	-5.54728297570363
"1777020_at"	"1777020_at"	"YHR052W"	3.91165899179467e-07	6.81764106257292e-06	-1.0836028410791	-15.3781810242895
"1777021_at"	"1777021_at"	"YNR018W"	0.0325368290094721	0.069486509168558	0.198390168652009	2.59243795735235
"1777022_at"	"1777022_at"	"YOR212W"	2.01429511285056e-05	0.000125225241162648	-0.759826018439832	-9.05891243973671
"1777024_at"	"1777024_at"	"YBL059W"	0.000229885274186222	0.00098093958465718	0.524836149863567	6.3930599665541
"1777027_at"	"1777027_at"	"YLR375W"	0.737194553331039	0.814896022537082	0.0230633751909103	0.347731736064645
"1777028_at"	"1777028_at"	"YBL091C"	9.61976047433331e-05	0.000462696929857018	-0.688622496694184	-7.26455249969376
"1777029_at"	"1777029_at"	"YFR040W"	0.00194267158903682	0.00613215341565407	0.344652240634253	4.56271740378242
"1777030_at"	"1777030_at"	"YDR476C"	0.0476392025320276	0.0953885526581199	-0.25565697340621	-2.34555790251204
"1777032_at"	"1777032_at"	"YKL155C"	0.000513785848166406	0.00195224330624565	-0.546615188254734	-5.65734434787784
"1777033_at"	"1777033_at"	"YOR383C"	0.0159175641377947	0.0379963173651858	1.91463679745	3.06209374094557
"1777034_at"	"1777034_at"	"YOR143C"	8.48069136543562e-07	1.1613658551564e-05	-1.15867830724807	-13.8873209901787
"1777035_at"	"1777035_at"	"YIL148W"	0.0318209284111418	0.0681173566458292	-0.200389158129067	-2.60689292965371
"1777039_at"	"1777039_at"	"YMR207C"	0.131412944543389	0.216897848960905	0.147363791516248	1.68421373413693
"1777041_at"	"1777041_at"	"YER032W"	7.80912917441578e-06	5.94276905417936e-05	-0.67636571519646	-10.3160727247568
"1777042_at"	"1777042_at"	"YDR513W"	2.84681277088528e-08	1.27499876886206e-06	1.54125484644765	21.6377136776101
"1777043_at"	"1777043_at"	"YGL060W"	0.0337988542755413	0.0716357407919153	-0.298145501892823	-2.56773024997654
"1777044_at"	"1777044_at"	"YOR352W"	0.00200305377449702	0.0062990997547348	0.394437211615691	4.53908297292852
"1777046_at"	"1777046_at"	"YLR439W"	0.283695861863427	0.398179858520874	-0.0901598845973674	-1.15083184626654
"1777047_at"	"1777047_at"	"YNL022C"	8.74318201600475e-05	0.000427114408005811	-0.615420537001796	-7.36530943717211
"1777048_at"	"1777048_at"	"YHR179W"	3.13365403836544e-09	2.7395657065006e-07	-2.15008525909098	-28.7653388432818
"1777049_at"	"1777049_at"	"YMR080C"	0.00228439929868614	0.00703803651988782	-0.399612065322347	-4.43831411065067
"1777051_at"	"1777051_at"	"YPL086C"	6.49119110242513e-06	5.13654861457653e-05	-0.79048346998795	-10.5782309626699
"1777053_at"	"1777053_at"	"YPR026W"	2.01815088001993e-09	2.04206970526461e-07	3.10093624000179	30.440036547155
"1777056_at"	"1777056_at"	"YHR168W"	0.0208937941085217	0.0477173212158674	-0.279579822552313	-2.88193566285906
"1777059_at"	"1777059_at"	"YJL006C"	0.0110100723997318	0.0275075608560286	-0.210647676667211	-3.31003048328901
"1777060_at"	"1777060_at"	"YDL092W"	1.45674635039423e-06	1.69896735508091e-05	-0.804907065471893	-12.9262170963198
"1777065_at"	"1777065_at"	"YPL046C"	0.022512971770007	0.0507680187158223	-0.205428603879987	-2.83285505846468
"1777069_at"	"1777069_at"	"YMR166C"	9.06146761900116e-06	6.68627401353442e-05	-0.697564433940816	-10.109284839771
"1777077_at"	"1777077_at"	"YNL245C"	0.31008402464194	0.426990703287188	-0.107242067028153	-1.08518522604114
"1777079_at"	"1777079_at"	"YGR143W"	7.53095783999235e-08	2.32481093998408e-06	1.47648652455559	19.0717489856777
"1777080_at"	"1777080_at"	"YJL101C"	0.237238748294251	0.347060915844655	-0.127031629929143	-1.27966020250687
"1777081_at"	"1777081_at"	"YOL159C"	0.561974546898059	0.666869213763838	0.0467114613147874	0.605483275444347
"1777083_at"	"1777083_at"	"YLR443W"	0.0154432321293439	0.0369837952659879	-0.25790558233379	-3.08226597451443
"1777085_at"	"1777085_at"	"YOL164W"	0.0464177888014492	0.0935547023279669	0.47255257529739	2.36234270712578
"1777086_at"	"1777086_at"	"YLL010C"	0.00812854764681743	0.0211698686092519	-0.235752031650769	-3.51805910824033
"1777087_at"	"1777087_at"	"YKR048C"	0.660346438614617	0.750755917725815	-0.0300382515004997	-0.456597403053308
"1777088_at"	"1777088_at"	"YBR272C"	0.572791092240971	0.676554430525685	0.0464125268475898	0.588450013655563
"1777092_at"	"1777092_at"	"YGR276C"	0.266328982711115	0.380003019071297	-0.0949602929659327	-1.19678952553497
"1777093_at"	"1777093_at"	"YMR218C"	0.163862567814052	0.258620759831306	-0.126469878857677	-1.53599579557364
"1777094_at"	"1777094_at"	"YDR427W"	0.00593720888351839	0.0162651839255676	0.249566284738251	3.73777060348102
"1777095_at"	"1777095_at"	"YLL046C"	0.000508529168445329	0.00193698388036618	1.79156962827157	5.66637239566412
"1777096_at"	"1777096_at"	"YCR106W"	0.505370631638246	0.615959208403162	-0.131126615076253	-0.697968814152145
"1777097_at"	"1777097_at"	"YJR109C"	3.32814498288163e-06	3.11386715521665e-05	1.01228015025689	11.5756569527883
"1777099_at"	"1777099_at"	"YLR191W"	0.703732126445819	0.787384527265272	0.0292634153946664	0.394494134350178
"1777100_at"	"1777100_at"	"YDR312W"	0.000560772988791516	0.00210516221968866	-0.479056633414265	-5.58089961124777
"1777102_at"	"1777102_at"	"YAL030W"	2.88220916198262e-06	2.81472580180037e-05	0.8340956204147	11.8011728045273
"1777104_at"	"1777104_at"	"YML073C"	2.94294368775894e-05	0.000169658321828895	-0.530674885991466	-8.59378288542545
"1777106_at"	"1777106_at"	"YNL274C"	1.20098930632059e-09	1.43106837109524e-07	2.80855600066058	32.5392368100917
"1777107_at"	"1777107_at"	"YOR268C"	0.810045655496235	0.870249599219706	-0.0203061241239065	-0.248618540612564
"1777109_at"	"1777109_at"	"YGL227W"	1.83920817950734e-06	2.00787881974587e-05	1.49834071276576	12.5312767482836
"1777111_at"	"1777111_at"	"YNL004W"	0.222117618183135	0.329348891656079	-0.0944541519705372	-1.32618362776173
"1777112_at"	"1777112_at"	"YDR294C"	0.018020918032888	0.0421246186659679	0.236929155363536	2.97963422108534
"1777114_at"	"1777114_at"	"YPR120C"	0.00191322958454123	0.00604795282032588	-0.354752590888464	-4.57453300404281
"1777119_at"	"1777119_at"	"YDR386W"	0.0111072304665221	0.0277312804519428	0.214006329285641	3.30406312595775
"1777120_at"	"1777120_at"	"YER048C"	0.51988765119972	0.629301312839005	-0.0518272378560261	-0.673669264610064
"1777121_at"	"1777121_at"	"YDR156W"	2.76618518867633e-05	0.000161479015715037	-0.64064028814151	-8.66837882092072
"1777122_at"	"1777122_at"	"YOL014W"	3.70141032171956e-10	7.09631789399147e-08	-3.60302446878714	-37.8438512691356
"1777123_at"	"1777123_at"	"YLR228C"	6.49970893973799e-05	0.000330068712713469	0.50633904605333	7.68494770280098
"1777126_at"	"1777126_at"	"YER155C"	0.103404398715554	0.179736483086302	-0.15118711017086	-1.84257793433048
"1777128_at"	"1777128_at"	"YGR153W"	0.00309530768641549	0.00916929314099985	-0.355427250843226	-4.2096745651552
"1777129_at"	"1777129_at"	"YKL095W"	0.00396745580740988	0.0114509561033054	0.63451147736297	4.0270263808283
"1777130_at"	"1777130_at"	"YIL131C"	5.84340358569353e-05	0.00030248330577917	-0.530252274296069	-7.802319803652
"1777133_at"	"1777133_at"	"YNL173C"	3.13873991261759e-07	5.99418792000278e-06	1.32497267352537	15.8290187673353
"1777134_at"	"1777134_at"	"YGL103W"	0.00562609042827949	0.0155257364142016	-0.232085128686267	-3.77589709652636
"1777137_at"	"1777137_at"	"YGR109W-B"	0.000497597407380872	0.00190463904303263	0.704662586259203	5.68548067567646
"1777138_at"	"1777138_at"	"YKL052C"	0.337416002289293	0.454658701975017	0.0743617671423864	1.02170337937162
"1777140_at"	"1777140_at"	"YDL126C"	0.00683064419626396	0.0182998969788606	0.278304705545966	3.63914931506517
"1777141_at"	"1777141_at"	"YLR019W"	0.208652373237098	0.31394095204943	-0.103156201779983	-1.36996022550717
"1777143_s_at"	"1777143_s_at"	"YDL246C"	0.406875126035357	0.524393369184383	0.0626360211674072	0.876386561797972
"1777145_at"	"1777145_at"	"YJR080C"	0.00303956305078697	0.00901882840591909	0.261678160336853	4.22319049337794
"1777146_at"	"1777146_at"	"YAL056W"	4.33469147525117e-05	0.000234502517037351	0.685936914988303	8.13932004707489
"1777149_at"	"1777149_at"	"YER188C-A"	0.412761495808849	0.530395716793782	-0.0680330681328766	-0.864934189861299
"1777150_at"	"1777150_at"	"YNL315C"	0.000557023682151083	0.00209612768545008	-0.391902317054955	-5.58673599398768
"1777152_at"	"1777152_at"	"YNR056C"	8.02333442657445e-07	1.1267072600517e-05	2.15004038019942	13.989462363332
"1777153_at"	"1777153_at"	"YPR112C"	1.76417907157666e-05	0.000113006734432531	-0.848597742078586	-9.22648157548408
"1777154_at"	"1777154_at"	"YFL038C"	0.000723277155868232	0.00262068062311938	0.363751956336467	5.36236230666269
"1777156_at"	"1777156_at"	"YNL316C"	6.70532112350659e-06	5.28303887798702e-05	-0.791701732018423	-10.5317811857051
"1777157_at"	"1777157_at"	"YML114C"	0.000934055623066986	0.00326426602138664	-0.461953291435393	-5.14817522653348
"1777158_at"	"1777158_at"	"YMR258C"	0.000533180103017433	0.00201676145005839	0.410083391126843	5.62489431875818
"1777168_at"	"1777168_at"	"YOR196C"	0.0115852159049356	0.0288061978177784	0.230763519613677	3.27548722678555
"1777170_at"	"1777170_at"	"YNL260C"	0.0294340140414097	0.0637951022301716	-0.237606765740113	-2.65761354391568
"1777171_at"	"1777171_at"	"YAL044W-A"	0.000224438934033026	0.000961830851416827	0.447341462095734	6.41596162579624
"1777174_at"	"1777174_at"	"YDL190C"	0.0636212159123148	0.121039806317858	-0.139030433081757	-2.15858973481531
"1777175_at"	"1777175_at"	"YGR121C"	0.00032652691176397	0.00132946575698832	0.82591143192803	6.06443435292095
"1777178_at"	"1777178_at"	"YJL128C"	0.0256742112056069	0.0566574677009031	-0.200090783854267	-2.74677105412681
"1777180_at"	"1777180_at"	"YPR138C"	4.58579934172423e-08	1.75222430791477e-06	-1.50240385870727	-20.3410558711431
"1777181_at"	"1777181_at"	"YOR281C"	9.2776627478263e-07	1.23944130205679e-05	-0.895851450332639	-13.7233072746224
"1777183_at"	"1777183_at"	"YOR109W"	0.0289649088945925	0.0630283800079863	-0.181614751506547	-2.66807675709032
"1777184_at"	"1777184_at"	"YFR012W"	0.00592741538883435	0.0162424261206574	0.38388487313957	3.73893782712531
"1777186_at"	"1777186_at"	"YBR170C"	0.000305473063056154	0.00125308169409822	0.52648789668822	6.12591813602904
"1777188_at"	"1777188_at"	"YHR213W"	0.0326010206732749	0.0696099949037803	0.225078318624127	2.59115776748409
"1777189_at"	"1777189_at"	"YOL089C"	2.5804911912279e-06	2.57766067072564e-05	0.813889512363657	11.9772093844974
"1777191_at"	"1777191_at"	"YOL159C-A"	0.000115975530204867	0.000543007966614733	-0.70778740305653	-7.07044424174038
"1777192_at"	"1777192_at"	"YBR052C"	0.0376289448216619	0.0783254252505389	-0.238680531896737	-2.49813187951513
"1777196_at"	"1777196_at"	"YKR097W"	7.51406684432561e-05	0.000374264915564222	2.81063052777484	7.52729084454082
"1777198_at"	"1777198_at"	"YJR030C"	0.0133602608784094	0.0326355532323457	-0.329366170904017	-3.17929605632325
"1777199_at"	"1777199_at"	"YMR312W"	0.0166685621863044	0.0394953726999336	-0.247386322487103	-3.03140896662536
"1777204_at"	"1777204_at"	"YLR068W"	1.9706681602676e-05	0.000122849182289813	-0.68465838566003	-9.08640809781793
"1777206_at"	"1777206_at"	"YJL010C"	0.000973710294198523	0.00338122214648918	-0.80071559469898	-5.1138510548317
"1777207_at"	"1777207_at"	"YGR109C"	9.77845597300747e-08	2.72265554207316e-06	-1.47193563041703	-18.4345012603205
"1777211_at"	"1777211_at"	"YLR176C"	0.314540642933147	0.431171618912874	-0.0817240233235862	-1.07454236234311
"1777212_at"	"1777212_at"	"YIL071C"	0.000260775689731405	0.00109019002960398	0.87147419102974	6.27358946076122
"1777214_at"	"1777214_at"	"YNL162W-A"	2.92358868832572e-06	2.84043493464852e-05	-1.53585977556108	-11.7786507810952
"1777215_at"	"1777215_at"	"YGR054W"	6.17255231638799e-05	0.000317130473500178	-0.987194904695679	-7.74171843694243
"1777217_at"	"1777217_at"	"YLR022C"	9.9655014846172e-09	6.44396451028975e-07	-1.66832222123236	-24.7818488729892
"1777218_at"	"1777218_at"	"YIL119C"	0.000451747669130252	0.00175745764622834	-0.474181910214906	-5.77099329687938
"1777219_at"	"1777219_at"	"YNL134C"	0.0499164239036638	0.0989993975352519	-0.336316841524273	-2.3153867915916
"1777222_at"	"1777222_at"	"YBR148W"	0.000267983072752508	0.0011160514554266	0.557453874782034	6.2479648718727
"1777223_at"	"1777223_at"	"YGR127W"	3.17570167907501e-08	1.37714555352904e-06	2.30669693020054	21.3334763417587
"1777225_at"	"1777225_at"	"YER133W"	0.935913198556597	0.957825382452378	-0.00535795318812983	-0.0830243186689637
"1777227_at"	"1777227_at"	"YBL087C"	4.24395661355547e-07	7.20742875485955e-06	-0.978389538905133	-15.2142968900026
"1777228_at"	"1777228_at"	"YMR230W-A"	0.000146007328797939	0.000659325656654496	-2.17551574338871	-6.83681289139831
"1777230_at"	"1777230_at"	"YHR028C"	0.860286264635099	0.905346937048291	0.01613908413308	0.181887866177515
"1777232_at"	"1777232_at"	"YDR317W"	0.0022619058305543	0.00698054417291653	0.492585637488754	4.44586111138039
"1777233_at"	"1777233_at"	"YLR250W"	0.0953477745016171	0.1684657202512	0.127569157441303	1.89571206481139
"1777234_at"	"1777234_at"	"YGR119C"	0.292644984632093	0.408380078158538	-0.0780210663546655	-1.12803874791456
"1777237_at"	"1777237_at"	"YLR044C"	0.00795666374732834	0.0207965609736436	-0.2433683848279	-3.53286107408253
"1777238_at"	"1777238_at"	"YGR174C"	2.6224376223311e-08	1.19408326403476e-06	1.55602469275278	21.8689316306895
"1777239_at"	"1777239_at"	"YGL258W-A"	0.000488314078747309	0.00187435765807889	0.639305391017803	5.70207418847109
"1777240_at"	"1777240_at"	"YCL001W"	0.000283663704771866	0.00117464076004053	-0.403568817293813	-6.19475393194523
"1777241_at"	"1777241_at"	"YOL121C"	0.00120113247756829	0.00405122707248958	-0.83134638607196	-4.9426206666636
"1777242_at"	"1777242_at"	"YLR060W"	4.42062629878907e-07	7.44897362495724e-06	-1.10583007824444	-15.1329366282383
"1777244_at"	"1777244_at"	"YFR052W"	0.875786889998993	0.917339129100834	-0.0102015382005994	-0.161496978474294
"1777245_at"	"1777245_at"	"YNR023W"	0.00214704685770503	0.00667813733358028	-0.296987971167273	-4.48571433161342
"1777247_at"	"1777247_at"	"YIL049W"	4.63797661559498e-06	3.97960501091652e-05	-0.898311996611486	-11.0701341091321
"1777248_at"	"1777248_at"	"YIR003W"	0.0100200004568263	0.0253351608033776	0.300633782017166	3.37422267390098
"1777253_at"	"1777253_at"	"YOR230W"	1.89896706787774e-07	4.18468525009003e-06	1.18416513618227	16.9054800126252
"1777255_at"	"1777255_at"	"YDL193W"	0.00449129422779063	0.012761534924934	0.340909641070391	3.93710490173428
"1777257_at"	"1777257_at"	"YOR197W"	0.00279722297264009	0.00837940039611044	-0.349351902426633	-4.2852416249308
"1777258_at"	"1777258_at"	"YDL070W"	0.116238550565033	0.197244546673087	-0.276745795340093	-1.76556243720563
"1777260_at"	"1777260_at"	"YNL208W"	1.25858666612303e-06	1.52144193444607e-05	1.48558016243041	13.1797228574509
"1777263_at"	"1777263_at"	"YGL123W"	0.000933182859308207	0.00326225920873963	-0.337911477060399	-5.14894852965467
"1777266_at"	"1777266_at"	"YOR160W"	0.00105838748521848	0.00362913662957877	-0.402079489887606	-5.04542013220234
"1777268_at"	"1777268_at"	"YJR019C"	2.60142119804921e-10	5.70312899749908e-08	3.00224740685727	39.5937300057279
"1777269_at"	"1777269_at"	"YJR050W"	0.0762415208224204	0.140051662388201	0.150356490086757	2.04135009377861
"1777271_at"	"1777271_at"	"YOL147C"	3.60114491715585e-08	1.51943288242004e-06	1.46497805756209	20.988742231256
"1777272_at"	"1777272_at"	"YHR165C"	0.699107731832162	0.783677453460098	0.026192953542627	0.401029700658834
"1777276_at"	"1777276_at"	"YER098W"	0.000312389027676274	0.00127761500540656	0.474566964537397	6.10521817286832
"1777277_at"	"1777277_at"	"YDR267C"	4.09910463042446e-05	0.000223639617580023	-0.654180206494847	-8.20366056308252
"1777278_at"	"1777278_at"	"YIL051C"	3.93451952281286e-05	0.000216388673101655	-0.515640487889133	-8.25110586755038
"1777282_at"	"1777282_at"	"YCR009C"	0.320273693942482	0.437493865925431	0.0668905739644363	1.06102472767918
"1777284_at"	"1777284_at"	"YBL029W"	8.04098688506184e-10	1.12656288051225e-07	-2.86513454103757	-34.2590632745234
"1777286_s_at"	"1777286_s_at"	"YAR071W"	0.399024496766664	0.516632830551786	-0.0726872277595302	-0.891846825279072
"1777289_at"	"1777289_at"	"YPR133C"	0.0184299803294979	0.0428881654686443	0.215966996326427	2.96477019449981
"1777292_at"	"1777292_at"	"YGR136W"	0.0546901344226046	0.106886604075124	-0.14590743009627	-2.25637598554855
"1777293_at"	"1777293_at"	"YBL071W-A"	9.00128131780027e-05	0.000437182232181873	-0.547880497185441	-7.33451611350993
"1777294_at"	"1777294_at"	"YML054C-A"	0.19656540433202	0.298882251083946	0.101036673994643	1.41139846472598
"1777295_at"	"1777295_at"	"YDL111C"	5.72927752400775e-07	8.85566404276616e-06	-1.10308306210484	-14.6251435970896
"1777298_at"	"1777298_at"	"YIL152W"	0.000245803644957309	0.00103712055293184	0.54366682223857	6.32941811999865
"1777299_at"	"1777299_at"	"YGL075C"	0.0760234711628211	0.139792107162596	0.217252735977236	2.04320903443092
"1777301_at"	"1777301_at"	"YHR102W"	1.58755707016295e-05	0.0001044480653988	0.69210230419449	9.36167950138349
"1777302_at"	"1777302_at"	"YOR027W"	9.70914075254245e-07	1.27556035182143e-05	1.2294698667289	13.6409847170231
"1777305_at"	"1777305_at"	"YPL074W"	0.104254555228248	0.180983920497903	-0.129549181535697	-1.83720333125871
"1777306_at"	"1777306_at"	"YDR229W"	0.0948328125511091	0.167718558918679	0.146451918213493	1.89925269863807
"1777309_at"	"1777309_at"	"YBR085W"	3.5760967834982e-08	1.51943288242004e-06	-3.04325283910155	-21.0077388381647
"1777311_at"	"1777311_at"	"YIL130W"	0.00321984717806352	0.00950215769967004	-0.312887867783543	-4.18040652925742
"1777312_at"	"1777312_at"	"YHR025W"	1.7092074884027e-06	1.90608074130619e-05	-1.05595757967382	-12.6542525065064
"1777314_at"	"1777314_at"	"YJR007W"	9.30692035516656e-05	0.000449827623358073	-0.457820925631512	-7.29929579781784
"1777315_at"	"1777315_at"	"YCL012C"	3.26357494550164e-07	6.15755029481318e-06	1.33624537307027	15.7482455459392
"1777316_at"	"1777316_at"	"YLR078C"	0.0377892577330711	0.0785545003817768	-0.160568422269944	-2.49537820731668
"1777317_at"	"1777317_at"	"YKL213C"	0.860257993266932	0.905346937048291	0.0174889807852069	0.181925131633319
"1777318_at"	"1777318_at"	"YML119W"	0.029538529577567	0.0639574767036798	0.250066182501909	2.65530568761005
"1777319_at"	"1777319_at"	"YHR153C"	0.000889503732478618	0.00312656699534459	-0.497947403192047	-5.18869683082413
"1777320_at"	"1777320_at"	"YPL254W"	1.64126319983785e-05	0.000106951247750913	-0.705379996828096	-9.31885901290898
"1777321_at"	"1777321_at"	"YDR529C"	5.53423390352343e-05	0.000289230550443348	0.559327802908567	7.86280885324223
"1777325_at"	"1777325_at"	"YDR446W"	0.000923138348343165	0.00323438790339664	0.821488304200373	5.15790584545113
"1777327_at"	"1777327_at"	"YDL090C"	0.00668803500419815	0.0180105585327445	-0.272683213747693	-3.65393195915646
"1777328_at"	"1777328_at"	"YJL127C-B"	0.2485062515901	0.360356489166073	-0.15967087555306	-1.24660248726159
"1777329_at"	"1777329_at"	"YOL051W"	1.55718077844035e-05	0.000102820976113572	0.759020144177966	9.38662185646614
"1777332_at"	"1777332_at"	"YLR015W"	0.428547730380229	0.545315509733948	-0.0605401612100997	-0.834781885825526
"1777334_at"	"1777334_at"	"YKL141W"	8.15862975878277e-08	2.44938203307632e-06	1.25685563770269	18.8741949511269
"1777335_at"	"1777335_at"	"YJR066W"	0.0105240771958176	0.0264688413339229	0.248586855751324	3.34074103432914
"1777336_at"	"1777336_at"	"YIL065C"	3.98297156955441e-06	3.55895128589798e-05	0.702703585546311	11.299542912106
"1777337_at"	"1777337_at"	"YNL137C"	5.74090330840614e-05	0.000298319502397824	-0.537607808799153	-7.82197096018731
"1777341_at"	"1777341_at"	"YBL038W"	0.0480366992263109	0.0960031179855753	0.180744206044714	2.34018857438952
"1777342_at"	"1777342_at"	"YCR084C"	0.0454259073665154	0.0919115563231402	-0.195934742219277	-2.37630331159369
"1777343_at"	"1777343_at"	"YNL202W"	6.13935579068611e-09	4.72470986483224e-07	4.833323534834	26.3792175377803
"1777344_at"	"1777344_at"	"YJR148W"	7.0709518906877e-09	5.15142415076234e-07	2.1568387556463	25.9032235122117
"1777345_at"	"1777345_at"	"YKL197C"	2.57984991025844e-06	2.57766067072564e-05	0.84681825491732	11.9776077242974
"1777350_at"	"1777350_at"	"YAL060W"	0.994403397657571	0.995587753513691	0.000717294890644142	0.00724107932661903
"1777351_at"	"1777351_at"	"YDR410C"	5.55313625419177e-06	4.52666228843222e-05	-1.32000147357197	-10.804155238582
"1777352_at"	"1777352_at"	"YGL181W"	0.316357725624466	0.433227722509294	-0.0982517258136901	-1.07023712829072
"1777353_at"	"1777353_at"	"YLR335W"	0.000104107279183383	0.000495291400485857	-0.478197734468563	-7.18202971099933
"1777355_at"	"1777355_at"	"YDR138W"	0.0216716784987685	0.0492158382689987	-0.299809375836006	-2.85788156565623
"1777356_at"	"1777356_at"	"YOL102C"	0.305019822182917	0.421931217318344	-0.0708438818893661	-1.0974272062083
"1777357_at"	"1777357_at"	"YPL179W"	0.00100333017791591	0.00346645342531301	0.754538640643359	5.08919731210939
"1777358_at"	"1777358_at"	"YPR041W"	1.92391923314991e-06	2.07343090531186e-05	-0.849488125839389	-12.4562797046723
"1777359_at"	"1777359_at"	"YCL029C"	0.115750434072509	0.196660563362	-0.145022959209886	-1.76834118810045
"1777362_at"	"1777362_at"	"YOR023C"	3.63551099142952e-05	0.000202388507969138	0.524259127695097	8.34324800187964
"1777364_s_at"	"1777364_s_at"	"YIL082W-A"	0.00162683639688053	0.0052816601738296	0.587875016366937	4.70098737711096
"1777366_at"	"1777366_at"	"YIL045W"	1.83091823615832e-07	4.13084440924226e-06	2.71510324305379	16.9863034249044
"1777367_at"	"1777367_at"	"YBR156C"	7.91009376929632e-05	0.0003914923220601	-0.467135725870886	-7.47206547660311
"1777368_at"	"1777368_at"	"YMR292W"	1.14461731599457e-05	8.0233342073051e-05	-0.814595130779299	-9.79177321407512
"1777369_at"	"1777369_at"	"YER118C"	1.91899494678419e-05	0.000120344534951854	-0.770062791068457	-9.11986811796043
"1777371_at"	"1777371_at"	"YPL110C"	5.695389686577e-06	4.6171527073378e-05	0.877623489123296	10.767255293109
"1777372_at"	"1777372_at"	"YGR150C"	0.00679489528778925	0.0182264643360238	-0.31512771227355	-3.6428238086724
"1777374_at"	"1777374_at"	"YGL009C"	1.47031896541635e-05	9.833320473727e-05	-0.814004224667567	-9.46106043548331
"1777376_at"	"1777376_at"	"YKR093W"	0.0002409906278169	0.00102035861324412	2.51024201224986	6.34816809004261
"1777379_s_at"	"1777379_s_at"	"YOR312C"	0.0020342335140132	0.00638429174070542	-0.428870641907367	-4.52718033768696
"1777381_at"	"1777381_at"	"YKL032C"	0.0110064036279287	0.027504683019896	0.243206877526542	3.31025690557659
"1777382_at"	"1777382_at"	"YDL156W"	0.00165336500558433	0.00535664772636395	-0.448781438285573	-4.68829074806551
"1777383_at"	"1777383_at"	"YOR092W"	5.68921471438818e-08	2.0038993274748e-06	-1.71226755479745	-19.7796570393649
"1777384_at"	"1777384_at"	"YML047C"	0.000572570483761046	0.00214062615345218	0.59844586153317	5.56281130385001
"1777386_at"	"1777386_at"	"YCR077C"	0.151332519499375	0.242914479008398	0.112387071507157	1.58974430681962
"1777387_at"	"1777387_at"	"YHR098C"	0.0021812120508951	0.00677167195800614	-0.319211187265849	-4.47362235045967
"1777388_at"	"1777388_at"	"YGL184C"	3.63093510677692e-06	3.32318750811208e-05	0.832242965519004	11.4410505198694
"1777389_at"	"1777389_at"	"YNR069C"	7.00393664311641e-06	5.46317056645083e-05	1.77731085797988	10.4697057445512
"1777391_at"	"1777391_at"	"YBR035C"	0.548993644384364	0.655314314126961	0.041712841505014	0.626178303208971
