""	"gene.id"	"p.value"	"q.value"	"log.fc"	"test.stat"
"1586"	"YDR533C"	0.136010244331602	0.181180822320778	0.276644573342453	2.22252741308051
"1587"	"YDR534C"	3.49035478384248e-12	1.30778356219344e-11	1.42367616429554	48.3917389091992
"1588"	"YDR535C"	0.0195057848552181	0.0305352583208511	1.26210959721842	5.45559280678868
"1589"	"YDR536W"	1.76742074340297e-73	4.60656035989731e-72	3.47656534261269	328.785355772869
"1590"	"YDR537C"	0.291047451141078	0.353361102189094	-0.449283309412384	1.11476977228958
"1591"	"YDR538W"	0.00102345101537305	0.00194690797981114	0.821622051372745	10.7846527597008
"1592"	"YDR539W"	2.32401444189971e-13	9.2231101796993e-13	0.888489235189901	53.709797252925
"1593"	"YDR540C"	6.05918637303337e-08	1.72010105989e-07	-1.85686286382594	29.3443839205474
"1594"	"YDR541C"	6.62195043368412e-11	2.29331920260252e-10	-0.93472677435499	42.6275676548141
"1595"	"YDR542W"	0.280492702349645	0.342347622905108	-1.76229522112565	1.16470110316323
"1596"	"YDR543C"	0.078214502791765	0.109684732532417	2.79702026980152	3.10161841886617
"1597"	"YDR544C"	0.323032935707925	0.387118788313106	1.11321207950984	0.976627124982579
"1598"	"YDR545W"	7.89239603273386e-06	1.87548328536669e-05	0.37060298270817	19.9637590187014
"1599"	"YEL001C"	2.82810566602657e-15	1.22445183766683e-14	-0.684285648490575	62.3826026098718
"1600"	"YEL002C"	4.04506005295426e-09	1.24355182642983e-08	-0.458462581744	34.6019253325834
"1601"	"YEL003W"	9.37390874564504e-08	2.61621634018813e-07	-0.759795947642115	28.4991612474158
"1602"	"YEL004W"	0.0377418782541571	0.0559373283957172	0.364899669741214	4.31661731115649
"1603"	"YEL005C"	4.27591491739041e-21	2.37865947190205e-20	1.36228236504581	88.8422220524926
"1604"	"YEL006W"	0.0553312030693936	0.0799065630198616	-0.188998929722239	3.67207668390598
"1605"	"YEL007W"	0.386909756456177	0.454020381477365	0.0717372881165811	0.748631801702388
"1606"	"YEL008W"	0.00252811346203563	0.00456360099065747	1.32855182262775	9.12013470137597
"1607"	"YEL009C"	1.39135073915472e-14	5.84599649039831e-14	0.734994176771091	59.2461105017335
"1608"	"YEL009C-A"	0.0936074991089195	0.12924868281354	1.68192294992044	2.8112142510474
"1609"	"YEL010W"	0.756121880759207	0.802099780108113	-0.267442652866371	0.096458345508629
"1610"	"YEL011W"	5.46891985071266e-231	5.96294561056037e-229	3.78683152987257	1052.98329047946
"1611"	"YEL012W"	6.53777633904682e-51	9.87762882449061e-50	1.93960713129426	225.230992770705
"1612"	"YEL013W"	0.00795766429761734	0.0132230225641383	-0.261540790061371	7.04297722930325
"1613"	"YEL014C"	0.521292704841041	0.584856263946165	0.570813741263095	0.41133496811656
"1614"	"YEL015W"	0.00186697991384832	0.00342891145322731	-0.252483166286604	9.67592755633435
"1615"	"YEL016C"	0.394825414496251	0.461735406084103	-0.102208749279969	0.724029248837017
"1616"	"YEL017C-A"	2.15420551670111e-20	1.16469524712881e-19	-1.93746617070098	85.6440699653792
"1617"	"YEL017W"	0.0071784763780536	0.0119891734657204	-0.348848737647377	7.22775893845852
"1618"	"YEL018C-A"	0.360789423810167	0.426814540789532	0.67699833603275	0.835143544118107
"1619"	"YEL018W"	0.547400683786774	0.609963425878569	0.119907718955432	0.361994389240384
"1620"	"YEL019C"	2.28852456074561e-06	5.7340205577931e-06	1.00461295036266	22.3361933440112
"1621"	"YEL020C"	1.03459825519269e-78	2.91738870063386e-77	1.94370337569269	352.812100672907
"1622"	"YEL020C-B"	0.0060658928551032	0.0102566738325369	-0.598052278344161	7.53062297090314
"1623"	"YEL020W-A"	0.000230129160156909	0.000469004662226324	-0.62004778885068	13.5675532718227
"1624"	"YEL021W"	3.56763995507828e-14	1.47624924643403e-13	-0.84472036705898	57.3936126867366
"1625"	"YEL022W"	2.42945463265371e-14	1.01167996224192e-13	-0.663727691483591	58.1494228098727
"1626"	"YEL023C"	0.154014709733787	0.202606923603144	0.176347946822516	2.03203061281664
"1627"	"YEL024W"	2.0141294021257e-15	8.77259290859278e-15	0.814548478193921	63.0510992830905
"1628"	"YEL025C"	0.233421367002283	0.293154652126883	0.0994066762277961	1.41989086493846
"1629"	"YEL026W"	5.37357132274523e-43	6.39161883516351e-42	-1.36974873972609	188.955788778309
"1630"	"YEL027W"	3.26408607265826e-27	2.29362525105589e-26	-0.941067420798341	116.745279159935
"1631"	"YEL028W"	0.166459420331797	0.217534464205077	0.384266787891633	1.91454360139403
"1632"	"YEL029C"	1.61859569913429e-22	9.50525409671143e-22	-1.09129151605379	95.3213320157171
"1633"	"YEL030C-A"	0.000121545534841618	0.000255429132326973	3.05560588111232	14.7685548915397
"1634"	"YEL030W"	5.00847176409667e-17	2.33538291380758e-16	1.37660339195418	70.3333134596386
"1635"	"YEL031W"	6.30149875934228e-26	4.15568597617109e-25	-0.915131329936835	110.875213171061
"1636"	"YEL032W"	0.683489559938393	0.738218375617793	0.0374704005972636	0.166224151354759
"1637"	"YEL033W"	0.220814340900602	0.278551372574573	0.140808194091467	1.49907111807852
"1638"	"YEL034C-A"	0.163370857854285	0.21371168807893	0.124337953511812	1.94274442930116
"1639"	"YEL035C"	0.000286024405911291	0.000576632253766308	1.79344313621174	13.1597672792318
"1640"	"YEL036C"	0.0903717732227332	0.125097786801337	-0.140566383218479	2.86773855768104
"1641"	"YEL037C"	0.463883846037996	0.529343820125688	-0.0588433717975345	0.536507261417667
"1642"	"YEL038W"	0.344874694753175	0.409914653538385	0.169891810039935	0.89222637125801
"1643"	"YEL039C"	8.86272118689181e-19	4.4599940003574e-18	2.9423737416626	78.2976503975652
"1644"	"YEL040W"	1.05255571235865e-222	1.09298721750005e-220	-3.45887842606805	1014.8692751907
"1645"	"YEL041W"	9.18527774274976e-153	5.72286542791133e-151	4.37588958250961	693.160115814062
"1646"	"YEL042W"	3.18871522566083e-10	1.06106688739945e-09	-0.568607631005813	39.55547296079
"1647"	"YEL043W"	0.000127864033195133	0.000267937296296273	-0.33881324944183	14.6730118017296
"1648"	"YEL044W"	0.0113531371066512	0.0184069945357403	0.243956463940848	6.40918723889255
"1649"	"YEL045C"	0.0405330583255312	0.0599248062295198	1.75022800288052	4.1954305948557
"1650"	"YEL046C"	1.07428554236251e-17	5.19436512796421e-17	0.70938143997218	73.3710819914067
"1651"	"YEL047C"	0.243559841384226	0.3040779546442	-0.116693463130671	1.35987099007088
"1652"	"YEL048C"	1.97368155050296e-05	4.51620311416242e-05	-0.796749893264434	18.2145224566953
"1653"	"YEL049W"	8.38271218721437e-06	1.98550699235179e-05	1.71971876861853	19.8485311192912
"1654"	"YEL050C"	2.24449263504635e-09	7.0323136103799e-09	-0.541024388443645	35.748981632823
"1655"	"YEL050W-A"	0.169478202165347	0.221082033612303	-0.418659681532741	1.8875527803387
